#ID	Name	SMILES
murein5px3p	Two disacharide linked murein units, pentapeptide corsslinked tripeptide (A2pm->A2pm) (middle of chain)	CC(=O)NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC([NH3+])C(=O)[O-])C(=O)NC(C(=O)[O-])CCCC(C(=O)NC(C)C(=O)NC(C)C(=O)[O-])NC(=O)C(CCC(=O)[O-])NC(=O)C(C)NC(=O)C(C)OC12)C4NC(C)=O)C(O)C3NC(C)=O
phphhlipa	Phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@@H]4O[C@H]([C@H](O)CO[C@H]5O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]
murein5px4p	Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)	CC(=O)NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C(=O)O)CCCC(C(=O)NC(C)C(=O)NC(C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C)OC12)C4NC(C)=O)C(O)C3NC(C)=O
pac	Phenylacetic acid	O=C([O-])Cc1ccccc1
phpyr	Phenylpyruvate	O=C([O-])C(=O)Cc1ccccc1
pacald	Phenylacetaldehyde	O=CCc1ccccc1
murein5px4px4p	Three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)	CC(=O)NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C5OC6OC(CO)C(OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C(=O)O)CCCC(NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C)OC5C4NC(C)=O)C(=O)NC(C)C(=O)NC(C(=O)O)CCCC(C(=O)NC(C)C(=O)NC(C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C)OC12)C7NC(C)=O)C(O)C6NC(C)=O)C(O)C3NC(C)=O
phthr	O-Phospho-4-hydroxy-L-threonine	[NH3+][C@H](C(=O)[O-])[C@H](O)COP(=O)([O-])[O-]
myrsACP	Myristoyl-ACP (n-C14:0ACP)	*SC(=O)CCCCCCCCCCCCC
pi	Phosphate	O=P([O-])([O-])O
palmACP	Palmitoyl-ACP (n-C16:0ACP)	*SC(=O)CCCCCCCCCCCCCCC
pan4p	Pantetheine 4'-phosphate	CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
pant__R	(R)-Pantoate	CC(C)(CO)[C@@H](O)C(=O)[O-]
n8aspmd	N8-Acetylspermidine	CC(=O)NCCCC[NH2+]CCC[NH3+]
pmcoa	Pimeloyl-CoA	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCC(=O)[O-]
na1	Sodium	[Na+]
pap	Adenosine 3',5'-bisphosphate	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
pmtcoa	Palmitoyl-CoA (n-C16:0CoA)	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
paps	3'-Phosphoadenylyl sulfate	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
pnto__R	(R)-Pantothenate	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
pdx5p	Pyridoxine 5'-phosphate	Cc1ncc(COP(=O)([O-])[O-])c(CO)c1O
pe120	Phosphatidylethanolamine (didodecanoyl, n-C12:0)	CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC
nac	Nicotinate	O=C([O-])c1cccnc1
ppa	Propionate (n-C3:0)	CCC(=O)[O-]
pe140	Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCCCCCCC
nad	Nicotinamide adenine dinucleotide	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
pe141	Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)	CCCCCCC=CCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCC=CCCCCCC
nadh	Nicotinamide adenine dinucleotide - reduced	NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
ppal	Propanal	CCC=O
nadp	Nicotinamide adenine dinucleotide phosphate	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
nadph	Nicotinamide adenine dinucleotide phosphate - reduced	NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
pe160	Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCCCCCCCCC
ncam	Nicotinamide	NC(=O)c1cccnc1
nh4	Ammonium	[NH4+]
ppap	Propanoyl phosphate	CCC(=O)OP(=O)([O-])[O-]
pe161	Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCC=CCCCCCC
ppbng	Porphobilinogen	[NH3+]Cc1[nH]cc(CCC(=O)[O-])c1CC(=O)[O-]
pe180	Phosphatidylethanolamine (dioctadecanoyl, n-C18:0)	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC
ppcoa	Propanoyl-CoA	CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
ni2	Nickel	[Ni+2]
ppgpp	Guanosine 3',5'-bis(diphosphate)	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1
pe181	Phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)	CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCCCC=CCCCCCC
pphn	Prephenate	O=C([O-])C(=O)C[C@]1(C(=O)[O-])C=C[C@@H](O)C=C1
nicrnt	Nicotinate D-ribonucleotide	O=C([O-])c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1
ppi	Diphosphate	O=P([O-])([O-])OP(=O)([O-])O
peamn	Phenethylamine	[NH3+]CCc1ccccc1
ppp9	Protoporphyrin	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C
nmn	NMN C11H14N2O8P	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1
pep	Phosphoenolpyruvate	C=C(OP(=O)([O-])[O-])C(=O)[O-]
pg120	Phosphatidylglycerol (didodecanoyl, n-C12:0)	CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCC
pppg9	Protoporphyrinogen IX	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])Cc1[nH]c(c(C)c1C=C)C2
no2	Nitrite	O=N[O-]
pppi	Inorganic triphosphate	O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])[O-]
pg140	Phosphatidylglycerol (ditetradecanoyl, n-C14:0)	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCCCCCCCCC
pppn	Phenylpropanoate	O=C([O-])CCc1ccccc1
pg141	Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)	CCCCCCC=CCCCCCC(=O)OCC(COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCC=CCCCCCC
no3	Nitrate	O=[N+]([O-])[O-]
pg160	Phosphatidylglycerol (dihexadecanoyl, n-C16:0)	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC
ppt	Phosphonate	O=[PH]([O-])[O-]
pg161	Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCCCC=CCCCCCC
no	Nitric oxide	[N]=O
pram	5-Phospho-beta-D-ribosylamine	[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
pran	N-(5-Phospho-D-ribosyl)anthranilate	O=C([O-])c1ccccc1N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
pg180	Phosphatidylglycerol (dioctadecanoyl, n-C18:0)	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCCCC
prbamp	1-(5-Phosphoribosyl)-AMP	Nc1c2ncn(C3OC(COP(=O)([O-])O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)([O-])O)C(O)C1O
o16a2und	(O16 antigen)x2 undecaprenyl diphosphate	CC(=O)NC1C(OC2C(OCC3OC(OC4C(O)C(C)OC(OC5C(O)C(COC6OC(CO)C(O)C(O)C6O)OC(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C5NC(C)=O)C4OC(C)=O)C(O)C(O)C3O)OC(C(O)CO)C2O)OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(C)C(O)C(OC2OC(COC3OC(C(O)CO)C(O)C3O)C(O)C(O)C2O)C1OC(C)=O
prbatp	1-(5-Phosphoribosyl)-ATP	Nc1c2ncn(C3OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)([O-])O)C(O)C1O
o16a3und	(O16 antigen)x3 undecaprenyl diphosphate	CC(=O)NC1C(OC2C(OCC3OC(OC4C(O)C(C)OC(OC5C(O)C(COC6OC(CO)C(O)C(O)C6O)OC(OC6C(OCC7OC(OC8C(O)C(C)OC(OC9C(O)C(COC%10OC(CO)C(O)C(O)C%10O)OC(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C9NC(C)=O)C8OC(C)=O)C(O)C(O)C7O)OC(C(O)CO)C6O)C5NC(C)=O)C4OC(C)=O)C(O)C(O)C3O)OC(C(O)CO)C2O)OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(C)C(O)C(OC2OC(COC3OC(C(O)CO)C(O)C3O)C(O)C(O)C2O)C1OC(C)=O
pg181	Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)	CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCCCCCC=CCCCCCC
prfp	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1/N=C/N[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
pgp120	Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)	CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(O)COP(=O)([O-])O)OC(=O)CCCCCCCCCCC
prlp	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide	NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1NC=NCC(=O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
pro__L	L-Proline	O=C([O-])[C@@H]1CCC[NH2+]1
pgp140	Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(O)COP(=O)([O-])O)OC(=O)CCCCCCCCCCCCC
o16a4und	(O16 antigen)x4 undecaprenyl diphosphate	CC(=O)NC1C(OC2C(OCC3OC(OC4C(O)C(C)OC(OC5C(O)C(COC6OC(CO)C(O)C(O)C6O)OC(OC6C(OCC7OC(OC8C(O)C(C)OC(OC9C(O)C(COC%10OC(CO)C(O)C(O)C%10O)OC(OC%10C(OCC%11OC(OC%12C(O)C(C)OC(OC%13C(O)C(COC%14OC(CO)C(O)C(O)C%14O)OC(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C%13NC(C)=O)C%12OC(C)=O)C(O)C(O)C%11O)OC(C(O)CO)C%10O)C9NC(C)=O)C8OC(C)=O)C(O)C(O)C7O)OC(C(O)CO)C6O)C5NC(C)=O)C4OC(C)=O)C(O)C(O)C3O)OC(C(O)CO)C2O)OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(C)C(O)C(OC2OC(COC3OC(C(O)CO)C(O)C3O)C(O)C(O)C2O)C1OC(C)=O
o16aund	O16 antigen undecaprenyl diphosphate	CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(C)C(O)C(OC2OC(COC3OC(C(O)CO)C(O)C3O)C(O)C(O)C2O)C1OC(C)=O
progly	L-Prolinylglycine	O=C([O-])CNC(=O)[C@@H]1CCC[NH2+]1
r1p	Alpha-D-Ribose 1-phosphate	O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
r5p	Alpha-D-Ribose 5-phosphate	O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O
protrna	L-Prolyl-tRNA(Pro)	*CC1OC(n2cnc3c(N)ncnc32)C(OC(=O)C2CCC[NH2+]2)C1O
prpp	5-Phospho-alpha-D-ribose 1-diphosphate	O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@@H]1O
ps120	Phosphatidylserine (didodecanoyl, n-C12:0)	CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)[O-])OC(=O)CCCCCCCCCCC
ragund	Rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate	CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(CO)C(O)C1OC1OC(C)C(O)C(O)C1O
ps140	Phosphatidylserine (ditetradecanoyl, n-C14:0)	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)[O-])OC(=O)CCCCCCCCCCCCC
td2coa	Trans-Tetradec-2-enoyl-CoA	CCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
rbflvrd	Reduced riboflavin	Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1N2
ps141	Phosphatidylserine (ditetradec-7-enoyl, n-C14:1)	CCCCCCC=CCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)[O-])OC(=O)CCCCCC=CCCCCCC
rdmbzi	N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole	Cc1cc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2cc1C
tdcoa	Tetradecanoyl-CoA (n-C14:0CoA)	CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
ps160	Phosphatidylserine (dihexadecanoyl, n-C16:0)	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)[O-])OC(=O)CCCCCCCCCCCCCCC
tddec2eACP	Trans-Dodec-2-enoyl-[acyl-carrier protein]	*SC(=O)/C=C/CCCCCCCCC
rhcys	S-Ribosyl-L-homocysteine	[NH3+]C(CCSC1OC(CO)C(O)C1O)C(=O)[O-]
ps161	Phosphatidylserine (dihexadec-9-enoyl, n-C16:1)	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)[O-])OC(=O)CCCCCCCC=CCCCCCC
rib__D	D-Ribose	OC[C@H]1OC(O)[C@H](O)[C@@H]1O
tdeACP	Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)	*SC(=O)CCCCCCC/C=C/CCCC
ps180	Phosphatidylserine (dioctadecanoyl, n-C18:0)	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)[O-])OC(=O)CCCCCCCCCCCCCCCCC
tdec2eACP	Trans-Dec-2-enoyl-[acyl-carrier protein]	*OP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCCCCCCC
ps181	Phosphatidylserine (dioctadec-11-enoyl, n-C18:1)	CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)[O-])OC(=O)CCCCCCCCCC=CCCCCCC
tdecoa	Tetradecenoyl-CoA (n-C14:1CoA)	CCCCCCC=CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
psclys	Psicoselysine	[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]
thdp	2,3,4,5-Tetrahydrodipicolinate	O=C([O-])C1=N[C@H](C(=O)[O-])CCC1
ribflv	Riboflavin C17H20N4O6	Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
rml1p	L-Rhamnulose 1-phosphate	C[C@H](O)[C@H](O)[C@@H](O)C(=O)COP(=O)([O-])[O-]
thex2eACP	Trans-Hex-2-enoyl-[acyl-carrier protein]	*OP(=O)([O-])OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CCC
thf	5,6,7,8-Tetrahydrofolate	Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2
thm	Thiamin	Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
rml	L-Rhamnulose	C[C@H](O)[C@H](O)[C@@H](O)C(=O)CO
rmn	L-Rhamnose	CC1OC(O)C(O)C(O)C1O
pser__L	O-Phospho-L-serine	[NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-]
ru5p__D	D-Ribulose 5-phosphate	O=C(CO)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
ru5p__L	L-Ribulose 5-phosphate	O=C(CO)[C@@H](O)[C@@H](O)COP(=O)([O-])[O-]
thmmp	Thiamin monophosphate	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])[O-])c2C)c(N)n1
thmpp	Thiamine diphosphate	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c(N)n1
s7p	Sedoheptulose 7-phosphate	O=C(CO)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
ptrc	Putrescine	[NH3+]CCCC[NH3+]
s	Sulfur	S
sarcs	Sarcosine C3H7NO2	C[NH2+]CC(=O)[O-]
thr__L	L-Threonine	C[C@@H](O)[C@H]([NH3+])C(=O)[O-]
sbt6p	D-Sorbitol 6-phosphate	O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
pyam5p	Pyridoxamine 5'-phosphate	Cc1ncc(COP(=O)([O-])[O-])c(C[NH3+])c1O
sbt__D	D-Sorbitol	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
pydam	Pyridoxamine	Cc1ncc(CO)c(C[NH3+])c1O
thrp	L-Threonine O-3-phosphate	C[C@@H](OP(=O)([O-])[O-])[C@H]([NH3+])C(=O)[O-]
pydx5p	Pyridoxal 5'-phosphate	Cc1ncc(COP(=O)([O-])[O-])c(C=O)c1O
sbzcoa	O-Succinylbenzoyl-CoA	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)c1ccccc1C(=O)[O-]
pydx	Pyridoxal	Cc1ncc(CO)c(C=O)c1O
thrtrna	L-Threonyl-tRNA(Thr)	*CC1OC(n2cnc3c(N)ncnc32)C(OC(=O)C(N)C(C)O)C1O
scl	Sirohydrochlorin	C[C@@]1(CC(=O)[O-])c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@@H]5CCC(=O)[O-])C(CC(=O)[O-])=C4CCC(=O)[O-])c(CCC(=O)[O-])c3CC(=O)[O-]
pydxn	Pyridoxine	Cc1ncc(CO)c(CO)c1O
sectrna	L-Selenocysteinyl-tRNA(Sec)	*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2CO)[C@@H](OC(=O)[C@@H](N)C[SeH])[C@H]1O
seln	Selenide	[SeH-]
pyr	Pyruvate	CC(=O)C(=O)[O-]
selnp	Selenophosphate	[O-]P([O-])([O-])=[Se]
thym	Thymine C5H6N2O2	Cc1c[nH]c(=O)[nH]c1=O
ser__D	D-Serine	[NH3+][C@H](CO)C(=O)[O-]
thymd	Thymidine C10H14N2O5	Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
q8	Ubiquinone-8	COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
q8h2	Ubiquinol-8	COc1c(O)c(C)c(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(O)c1OC
ser__L	L-Serine	[NH3+][C@@H](CO)C(=O)[O-]
quln	Quinolinate	O=C([O-])c1cccnc1C(=O)[O-]
tma	Trimethylamine	C[NH+](C)C
r15bp	D-Ribose 1,5-bisphosphate	O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H]1O
seramp	L-seryl-AMP	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OC(=O)[C@@H](N)CO)[C@@H](O)[C@H]1O
uLa4n	Undecaprenyl phosphate-4-amino-4-deoxy-L-arabinose	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OC1OCC([NH3+])C(O)C1O
tmao	Trimethylamine N-oxide	C[N+](C)(C)[O-]
sertrna_sec	L-Seryl-tRNA(Sec)	*[C@@H]1O[C@H](COP(=O)([O-])O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)([O-])O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2CO)[C@@H](OC(=O)[C@@H](N)CO)[C@H]1O
sertrna	L-Seryl-tRNA(Ser)	*CC1OC(n2cnc3c(N)ncnc32)C(OC(=O)C(N)CO)C1O
sheme	Siroheme C42H36FeN4O16	C[C@@]1(CC(=O)[O-])C2=CC3=[N+]4C(=Cc5c(CCC(=O)[O-])c(CC(=O)[O-])c6n5[Fe-2]45N2C(=CC2=[N+]5C(=C6)[C@@H](CCC(=O)[O-])[C@]2(C)CC(=O)[O-])[C@H]1CCC(=O)[O-])C(CCC(=O)[O-])=C3CC(=O)[O-]
skm5p	Shikimate 5-phosphate	O=C([O-])C1=C[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)C1
