Canonical_SMILES,Is_Starter,SourceDirectories
CCC(CC)COC(=O)C(OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1)C(CC)CC,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccc(C(CC)CC)cc1,False,RemdesivirOnly_gen2
CCc1ccc(O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](OCC(CC)CC)[C@@H]2O)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccc(C)cc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)c1ccc(O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](OCC(CC)CC)[C@@H]2O)cc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)(CC)C(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(CC)(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)C(C)C(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)C(C)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)C(C)C(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OCC(CC)CC)[C@@H]1O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(C)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(C)(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)C(C)C)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(NCC(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(NCC(=O)OC(C)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(NCC(=O)OCC(C)(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(NCC(=O)OCC(CC)C(C)C)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCC(CC)COC(=O)CN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(C(=O)OCC(CC)CC)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)(CC)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)C(C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCN[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CCC(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCC(CC)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(C)C(C)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)C(O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1)C(CC)CC,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(CC)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(C)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(C)(C)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)C(CC)(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(C)(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(C)C(C)C)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)C(C)C(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)C(C)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)C(C)C)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CCCC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(C)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@]1(CC)[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@]1(C)[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@]1(C(CC)CC)[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(CC)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@]1(C)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@]1(CC)CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@]1(C)CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@]1(CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1)C(CC)CC,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@]1(CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@@H]1[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@]1(O)CC,False,RemdesivirOnly_gen2
CCC(C)CO[C@@H]1[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@]1(C)O,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@]1(O)C(CC)CC,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](O)(CC)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@](C)(O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@@H]1[C@@H](C(CC)O[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(C)CO[C@@H]1[C@@H](C(C)O[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@H]1O,False,RemdesivirOnly_gen2
CCC(CC)CO[C@@H]1[C@@H](C(O[P@@](=O)(N[C@@H](C)C(=O)OC)Oc2ccccc2)C(CC)CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@H]1O,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OC(CC)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OC(C)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2c(CC)cc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2c(C)cc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2c(C(CC)CC)cc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2c(CC)cc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2c(C)cc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2cc(CC)c3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2cc(C)c3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2cc(C(CC)CC)c3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2cc(CC)c3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2cc(C)c3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@](C)(CC)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(NC(C)(C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@](C)(C(=O)OC)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@](C)(CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)C(C)(C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)nc(CC)nn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)nc(C)nn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)nc(C(CC)CC)nn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)nc(CC)nn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)nc(C)nn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](CCC)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](CC)C(=O)OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](CC(CC)CC)C(=O)OC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](CCC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](CC)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1CC,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccccc1C,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccccc1C(CC)CC,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1CC,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1C,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1cccc(CC)c1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1cccc(C)c1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1cccc(C(CC)CC)c1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1cccc(CC)c1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1cccc(C)c1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC(CC)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(OC=O)C(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCC(CC)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C(C)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccc(CC)cc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)Oc1ccc(C)cc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OC)Oc1ccc(C(CC)CC)cc1,False,RemdesivirOnly_gen2
CCCCOC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccc(CC)cc1,False,RemdesivirOnly_gen2
CCC(C)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OCC(CC)CC)Oc1ccc(C)cc1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(C)(CC)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(CC)(CC)COC=O)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(C)(C)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCCCO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)C(C)CC)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(C)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(=O)OCC(CC)C(C)C)Oc1ccccc1,False,RemdesivirOnly_gen2
CCC(CC)CO[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@@H](C)C(C)C(CC)COC=O)Oc1ccccc1,False,RemdesivirOnly_gen2
