Canonical_SMILES,Is_Starter,source_DataBase
CCO[C@H]1[C@H]2OC(=O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
COC(C)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(C)(O)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CCC(O)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(=O)OC(C)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(O)(O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21)C(=O)O,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@@H]3C(O)O[C@@H]2[C@@H]3OC(O)CC(=O)O)c(=O)[nH]1,False,GuanosineOnly_gen3
CC(Cl)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(O)(O)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@@H]3C(O)O[C@@H]2[C@@H]3OC(O)CO)c(=O)[nH]1,False,GuanosineOnly_gen3
CCO[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(O)OC(C)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@H]2OC(C)(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@H]2OC(O)[C@]1(C)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(O)O[C@@]1(C)[C@@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@H]1OC2O,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@]1(C)OC2O,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@@H]2O[C@](C)(n3cnc4c(=O)[nH]c(N)nc43)[C@@H]1OC2O,False,GuanosineOnly_gen3
Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2OC(C)O,False,GuanosineOnly_gen3
CC(O)(CO)O[C@@H]1CO[C@@H]2[C@@H]1Oc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(O)O[C@@H]1CO[C@H]2n3c(nc4c(=O)[nH]c(N)nc43)O[C@@]12CO,False,GuanosineOnly_gen3
CC(O)O[C@@]1(CO)CO[C@@H]2[C@@H]1Oc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2OC[C@@H](OC(O)CCO)[C@H]2O3)c(=O)[nH]1,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](OC=O)[C@H]2O3)c(=O)[nH]1,False,GuanosineOnly_gen3
CCO[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1C=O,False,GuanosineOnly_gen3
COC(C)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1CO,False,GuanosineOnly_gen3
CC(C)(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1CO,False,GuanosineOnly_gen3
CC(=O)OC(C)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)(O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1CO)C(=O)O,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](OC(O)CC(=O)O)[C@H]2O3)c(=O)[nH]1,False,GuanosineOnly_gen3
CC(Cl)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1CO,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](OC(O)CO)[C@H]2O3)c(=O)[nH]1,False,GuanosineOnly_gen3
CCO[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1C,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1C(=O)O,False,GuanosineOnly_gen3
CC(O)OC(C)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@]2(C)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@@H](CO)O[C@H]2n3c(nc4c(=O)[nH]c(N)nc43)O[C@@]12C,False,GuanosineOnly_gen3
CC(O)O[C@@]1(C)[C@@H](CO)O[C@@H]2[C@@H]1Oc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@]1(C)CO,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1C(C)O,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2O[C@H](CO3)[C@@H](OC=O)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
COC(C)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(C)(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CCC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(=O)OC(C)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H](OC(C)O)[C@H]2COc3nc4c(=O)[nH]c(N)nc4n3[C@@H]1O2,False,GuanosineOnly_gen3
CC(O)(O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12)C(=O)O,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2O[C@H](CO3)[C@@H](OC(O)CC(=O)O)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CC(Cl)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(O)(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
Nc1nc2c(nc3n2[C@@H]2O[C@H](CO3)[C@@H](OC(O)CO)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@H](OC(C)O)[C@H]2COc3nc4c(=O)[nH]c(N)nc4n3[C@@H]1O2,False,GuanosineOnly_gen3
CC(O)OC(C)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@]2(C)O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@H]2COc3nc4c(=O)[nH]c(N)nc4n3[C@H](O2)[C@@]1(C)O,False,GuanosineOnly_gen3
CC(O)O[C@@]1(C)[C@H]2COc3nc4c(=O)[nH]c(N)nc4n3[C@H](O2)[C@@H]1O,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@]1(C)COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1C(C)Oc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
C[C@]1(OCO)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,GuanosineOnly_gen3
C[C@]1(O)[C@H](OCO)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
C[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OCO,False,GuanosineOnly_gen3
C[C@]1(n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@@H](OCO)[C@H]1O,False,GuanosineOnly_gen3
CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OCO,False,GuanosineOnly_gen3
Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](OCO)[C@H]1O,False,GuanosineOnly_gen3
COC(C)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(C)(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(=O)OC(C)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H](OC(C)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(O)(O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO)C(=O)O,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(O)CC(=O)O)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CC(Cl)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@H](OC(C)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(O)OC(C)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OCO)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CC(O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@]1(C)O,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@]1(C)CO,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(C)O,False,GuanosineOnly_gen3
Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](OC(C)O)[C@H]1O,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COP(=O)(O)O,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](OP(=O)(O)O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](OS(=O)(=O)O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COS(=O)(=O)O,False,GuanosineOnly_gen3
CC(C)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO)C(=O)O,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OCCC(=O)O)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OCCO)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O,False,GuanosineOnly_gen3
CCO[C@@H]1[C@H](OCC)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CCO[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,GuanosineOnly_gen3
CCO[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@]1(C)O,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@]1(C)CO,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(C)O,False,GuanosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,GuanosineOnly_gen3
CC[C@]1(O)[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC=O,False,GuanosineOnly_gen3
CC[C@]1(n2cnc3c(=O)[nH]c(N)nc32)O[C@H](CO)[C@@H](OC=O)[C@H]1O,False,GuanosineOnly_gen3
CCc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](OC=O)[C@H]1O,False,GuanosineOnly_gen3
CCC1(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O1,False,GuanosineOnly_gen3
CCC1=Nc2nc3c(ncn3[C@@H]3O[C@H](CO)[C@@H](O1)[C@H]3O)c(=O)[nH]2,False,GuanosineOnly_gen3
CC1O[C@@H]2[C@H](OC1O)[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC1OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2OC1O,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3OC(O)CCO[C@H]32)c(=O)[nH]1,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@@H]3COCCC(O)O[C@H]3[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
C=CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(C)C(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](OC(C)=O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(=O)CCC(=O)O)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CC(C(=O)O)C(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(O)(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)C(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(=O)CCO)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CCOC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(=O)CCS(=O)O)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CC(O)C(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(O)CCO)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(=O)O)[C@H]2O)c(=O)[nH]1,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C,False,GuanosineOnly_gen3
CCC(=O)[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O,False,GuanosineOnly_gen3
CCCCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(C)C(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,GuanosineOnly_gen3
CCC(=O)O[C@@]1(CC)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O,False,GuanosineOnly_gen3
CCC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@]1(C)O,False,GuanosineOnly_gen3
CCC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@]1(O)CC,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@]1(C)CO,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@]1(CC)CO,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@@](CC)(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(C)O,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(O)CC,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2c(CC)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(=O)O[C@@H]1[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@]1(C)OC=O,False,GuanosineOnly_gen3
CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1OC=O,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC=O)[C@@](C)(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC=O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@]1(C)CO,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC=O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(C)O,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC=O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](OC=O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@H]2OC(C)=Nc3nc4c(ncn4[C@@H]2O[C@@H]1CO)c(=O)[nH]3,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@H]2OC(O)COC[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@H]2OC(=O)COC[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H]2CO[C@@]1(OC(C)O)[C@H](n1cnc3c(=O)[nH]c(N)nc31)O2,False,GuanosineOnly_gen3
CC(=O)O[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]c(N)nc31)[C@@H]2OC(C)O,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC(C)O)[C@]2(n3cnc4c(=O)[nH]c(N)nc43)OC[C@H]1O2,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC(C)O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@]12CO2,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC(C)O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@@H]2OC(=O)COC[C@H]2O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC(C)O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CCC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC(C)(O)C#N)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H](OC(C)(O)C#N)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC(C)N)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H](OC(C)N)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC(=O)CO)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(=O)O[C@@H]1[C@H](OC(=O)CO)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
COC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
COC(=O)O[C@H]1[C@@H](OC(C)=O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(=O)O[C@H]1[C@@H](OC(O)CO)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)O[C@H]1[C@@H](OC(=O)CO)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,False,GuanosineOnly_gen3
CC(O)O[C@@H]1[C@H](OC(=O)CO)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,False,GuanosineOnly_gen3
