starter_idx,starter_smiles,status,num_molecules,num_targets,time_seconds,error
2596,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)[C@@H]1O,success,57,41,89.93,
2597,CC1(C)O[C@@H]2[C@H](O1)[C@H](n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO,success,188,169,254.11,
2598,C[C@@]1(O)[C@@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,366,347,313.28,
2599,CN(C)C=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,324,305,376.8,
2600,Cn1c[n+](C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21,success,60,44,87.31,
2601,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@H]1O,success,57,41,85.67,
2602,Nc1nc2c(ncn2C2OC(COP(=O)([O-])OP([O-])([O-])=S)C(O)C2O)c(=O)[nH]1.[Li+].[Li+].[Li+],success,42,26,35.23,
2603,Cn1c[n+]([C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c2nc(N)[nH]c(=O)c21,success,418,399,395.49,
2604,CC[C@@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@](CO)(N=[N+]=[N-])[C@H]1O,success,42,26,29.4,
2605,C[C@@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@](CO)(N=[N+]=[N-])[C@H]1O,success,42,26,40.03,
2606,N#C[C@@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@](CO)(N=[N+]=[N-])[C@H]1O,success,42,26,40.05,
2607,C#C[C@@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@](CO)(N=[N+]=[N-])[C@H]1O,success,42,26,39.96,
2608,C#C[C@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H](C)[C@@H]1O,success,337,318,279.2,
2609,C[C@@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@](C)(CO)[C@H]1O,success,334,315,262.87,
2610,CO[C@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H](C)[C@@H]1O,success,503,484,336.78,
2611,C=CCOc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,success,988,968,805.75,
2612,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,246,225,231.74,
2613,CN(C)CCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,663,645,805.58,
2614,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)C(O)[C@@H]1O,success,301,282,263.92,
2615,Nc1nc2c(nc(Br)n2[C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,failed,338,319,314.47,min() arg is an empty sequence
2616,Nc1nc2c(ncn2[C@H]2C[C@@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,success,182,163,227.69,
2617,Cc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](O)C2(C)O)c(=O)[nH]1,success,298,279,275.0,
2618,[CH][C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC(=O)C(C)C)nc32)C(OC)[C@H]1O,success,42,26,39.86,
2619,[N-]=[N+]=NOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,83,67,55.14,
2620,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO[Si])C[C@H]1O[Si],success,42,26,27.13,
2621,CCCCNc1nc2c(ncn2[C@@H]2O[C@H](CC)[C@H](O)C2O)c(=O)[nH]1,success,1013,993,1077.72,
2622,Nc1nc2c(ncn2[C@@H]2O[C@@]3(CO)CO[C@H]2C3O)c(=O)[nH]1,failed,335,316,291.71,min() arg is an empty sequence
2623,Nc1nc2c(ncn2C[C@@H]2O[C@H](CO)C(O)[C@@H]2O)c(=O)[nH]1,success,361,342,344.64,
2624,CC(C)C(=O)Nc1nc2c(ncn2C[C@@H]2O[C@H](CO)C(O)[C@@H]2O)c(=O)[nH]1,success,1549,1528,1970.44,
2625,O=c1[nH]cnc2c1ncn2C1OC(O)C(O)C1O,success,195,176,182.48,
2626,CC(C)OCC1OC(n2cnc3c(=O)[nH]cnc32)C(O)C1OC(C)C,success,212,194,113.18,
2627,CSCOC1[C@@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,425,406,394.04,
2628,NCCC(=O)NC1[C@@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,551,531,330.53,
2629,CCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,2637,2614,4682.92,
2630,CC(C)C(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,1906,1885,3148.07,
2631,C[C@]1(CO)O[C@H](n2cnc3c(=O)[nH]cnc32)C[C@@H]1O,success,321,302,234.38,
2632,C#COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,297,278,263.81,
2633,CCCCNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](O)C2O)c(=O)[nH]1,success,1581,1560,1639.01,
2634,Nc1nc2c(ncn2[C@@H]2O[C@H](C(O)OP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,97,81,98.38,
2635,Nc1nc2c(ncn2[C@@H]2O[C@H](C(O)OP(=O)(O)O)[C@H](O)[C@H]2O)c(=O)[nH]1,success,97,81,111.86,
2636,CC(C)(C)[Si](C)(C)OC[C@@H]1C[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O1,success,83,66,53.35,
2637,C#C[C@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)CC1O,failed,311,292,300.57,min() arg is an empty sequence
2638,[N-]=[N+]=N[C@]1(O)C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,42,26,27.96,
2639,N#CCCO[C@H]1C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,failed,1127,1107,1147.29,min() arg is an empty sequence
2640,CN(C)/C=N/c1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)[C@@H]2OCCC#N)c(=O)[nH]1,success,168,149,97.27,
2641,CN(C=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,522,503,451.63,
2642,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,success,1229,1206,1378.16,
2643,NCCCCCCNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H](O)C2O)c(=O)[nH]1,success,192,174,103.44,
2644,O=c1[nH]c(S(=O)(=O)[O-])nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)C1O.[Na+],success,42,26,28.91,
2645,O=c1[nH]c(S(=O)(=O)O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)C1O,success,89,71,141.42,
2646,C=CCNc1nc2c(ncn2[C@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,1320,1300,1178.23,
2647,NOCCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,863,843,662.6,
2648,CC(=O)OC1[C@@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,2339,2316,3503.33,
2649,CC(=O)OC1[C@@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,success,2454,2431,3729.54,
2650,CC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@@H](O)C1O,success,718,697,540.58,
2651,CCCCCCCCCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,380,363,152.32,
2652,CO[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1cnc2c(=O)[nH]cnc21,success,122,104,182.62,
2653,O=c1c2ncn([C@@H]3O[C@H](CO)C(O)[C@@H]3O)c2nc2n1C(O)C(O)N2,success,479,460,300.6,
2654,Nc1nc2c(ncn2C2O[C@H](CO)C3(O)OC23O)c(=O)[nH]1,failed,299,280,252.66,min() arg is an empty sequence
2655,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)C(O)C1O,failed,133,114,111.99,min() arg is an empty sequence
2656,CC(C)C(=O)Nc1nc2c(ncn2[C@H]2CC(O)[C@@H](CN)O2)c(=O)[nH]1,success,1454,1433,1921.24,
2657,CC[C@@H]1C[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O1,success,542,521,371.68,
2658,CC[C@@H]1C[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(NC(C)=O)nc32)O1,success,1842,1819,2385.87,
2659,CC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@H]1O,success,694,673,508.98,
2660,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](O)C1OC,success,260,241,237.28,
2661,COCCO[C@H]1C(OC)[C@@H](COC)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,465,447,472.77,
2662,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H](OC)C1OC,success,175,156,241.41,
2663,CC(=O)Cc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)[nH]1,success,3869,3847,3740.01,
2664,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OS)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,69,53,137.58,
2665,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O[Si],success,42,26,39.09,
2666,CCC(OP(=O)(O)O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,940,921,1286.4,
2667,CC1(C)OC2[C@@H](CO)O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H]2O1,failed,154,135,218.82,min() arg is an empty sequence
2668,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@@H](O)C1OC,success,185,166,192.82,
2669,CC[C@@H]1O[C@H](n2cnc3c(=O)[nH]c(N)nc32)CC1O,success,547,526,364.37,
2670,CC[C@@H]1O[C@H](n2cnc3c(=O)[nH]cnc32)CC1O,success,530,509,453.47,
2671,NNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,353,334,401.47,
2672,NCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O,success,1598,1579,1604.07,
2673,CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,success,811,789,617.15,
2674,CSCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,390,371,349.46,
2675,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P+](=O)O[P+](=O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,success,108,92,114.06,
2676,CCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(Br)nc2c(=O)[nH]cnc21,success,2495,2472,4392.54,
2677,CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,2524,2501,4245.28,
2678,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)c(=O)[nH]1,success,59,43,63.38,
2679,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)C(OP(=O)(O)O)C1O,success,124,106,158.04,
2680,COC1C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC(=O)C(C)C)nc21,success,1418,1396,1940.78,
2681,CCCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O,success,2252,2229,3838.13,
2682,Cc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)[nH]1,success,302,283,279.28,
2683,[N-]=[N+]=NOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O,success,83,67,61.08,
2684,CC(C)(C)[Si](C)(C)C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1ON,success,42,26,27.54,
2685,C[Si](C)(C)OC[C@@H]1C[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O1,success,145,126,153.88,
2686,Cn1c[n+](C2OC(CO)C(O)C2O)c2nc[nH]c(=O)c21,success,355,336,310.9,
2687,CC1(C)O[C@H]2[C@@H](CO)O[C@@H](n3cnc4c(=O)[nH]cnc43)C2(C)O1,success,150,132,141.23,
2688,CNc1nc2c(ncn2[C@@H]2O[C@H]3CO[Si](C(C)C)(C(C)C)O[Si](C(C)C)(C(C)C)O[C@@H]3C2O)c(=O)[nH]1,success,42,26,42.88,
2689,C[C@]1(O)C(O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,367,348,331.69,
2690,CO[C@H]1C(O)[C@@H](CO)O[C@H]1[n+]1c[nH]c2c(=O)[nH]c(N)nc21,success,334,315,284.03,
2691,N#C[C@]1(CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)CC1O,success,309,290,324.86,
2692,NOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O,success,279,259,240.07,
2693,COCCOOC1C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,772,753,882.83,
2694,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)C(O)C2OP(=O)(O)O)c(=O)[nH]1,success,64,48,58.72,
2695,O=c1[nH]nnc2c1ncn2[C@@H]1O[C@H](CO)C(O)C1O,success,263,244,227.61,
2696,Nc1nc2c(ncn2[C@@]2(CO)OC[C@@H](O)[C@@H]2O)c(=O)[nH]1,success,325,306,286.96,
2697,C=CCOc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)C(O)C1O,success,1004,984,807.33,
2698,CCCCCCCCCCCCNc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,211,195,74.32,
2699,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(Br)nc2c(=O)[nH]cnc21,success,1350,1327,1204.92,
2700,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C(S)C2O)c(=O)[nH]1,success,289,270,263.93,
2701,Nc1nc2c(ncn2[C@@H]2O[C@H](COC3OC[C@@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,275,257,138.85,
2702,O=c1[nH]cnc2c1[nH]c[n+]2C1OC(CO)C(O)C1O,failed,324,305,286.92,min() arg is an empty sequence
2703,CN(C)C=Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)[nH]1,failed,329,310,357.37,min() arg is an empty sequence
2704,CC(C)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,663,643,800.52,
2705,C=CCOC1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,1154,1134,837.79,
2706,CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,917,895,870.52,
2707,Nc1nc2c(nc(Cl)n2[C@@H]2O[C@H](C(O)Br)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,312,293,337.91,
2708,CP(N)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,290,271,396.44,
2709,COC1C(O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,336,317,302.93,
2710,[2H]c1nc2c(nc([2H])n2[C@@H]2O[C@H](CO)[C@H](O)C2O)c(=O)[nH]1,success,265,246,273.2,
2711,N#CC1C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,278,259,244.38,
2712,COC[C@@H]1O[C@H](n2cnc3c(=O)[nH]c(N)nc32)CC1O,success,232,213,215.69,
2713,O=c1[nH]cnc2c1ncn2[C@@H]1CC(O)[C@H](CO)O1,failed,235,216,281.61,min() arg is an empty sequence
2714,COCC1OC(n2cnc3c(=O)[nH]cnc32)CC1O,success,179,160,199.66,
2715,COCC1OC(n2cnc3c(=O)[nH]c(N)nc32)CC1O,success,231,212,228.55,
2716,CC(O)c1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,success,1334,1312,1020.92,
2717,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,773,754,458.99,
2718,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,773,754,504.4,
2719,CO[C@@H]1[C@H](O)[C@@H](CO[Si](C)(C)C(C)(C)C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,88,69,91.76,
2720,O=c1[nH]nnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,success,214,195,242.22,
2721,CCN(C=O)C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,2327,2306,2490.58,
2722,[N-]=[N+]=N[C@]1(CI)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,42,26,39.93,
2723,CC(C)C(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@](C)(O)[C@@H]1O,success,1163,1143,1174.08,
2724,CC(=O)O[C@H]1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,1320,1297,1403.08,
2725,CCCCN(C=Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1)CCCC,success,222,202,103.0,
2726,O=c1c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2nc2n1C(O)C(O)N2,success,480,461,383.73,
2727,O=c1c2ncn([C@H]3CC(O)[C@@H](CO)O3)c2nc2n1C(O)C(O)N2,failed,430,411,337.72,min() arg is an empty sequence
2728,N#C[C@]1(CO)O[C@H](n2cnc3c(=O)[nH]cnc32)C[C@@H]1O,success,270,251,284.12,
2729,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C[C@@H]2O)c(=O)[nH]1,success,288,269,306.61,
2730,Cn1c[n+]([C@@H]2O[C@H](CO)C(O)C2O)c2nc(N)[nH]c(=O)c21,success,422,403,371.79,
2731,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@H]1O,success,182,163,182.26,
2732,CC1(O)[C@@](C)(CO)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@]1(C)O,success,315,296,318.57,
2733,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)C2=O)c(=O)[nH]1,success,268,249,275.87,
2734,[N-]=[N+]=Nc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)C(O)C1O,success,42,26,25.81,
2735,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](N)[C@H]2O)c(=O)[nH]1,success,57,41,69.39,
2736,CC(C)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@](C)(O)[C@@H]1O,success,616,596,545.3,
2737,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)C(O)C1O.[Ac].[Ac].[Ac],success,42,26,41.23,
2738,Nc1nc2c(ncn2C2OC(CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Ac].[Ac].[Ac],success,42,26,41.73,
2739,Nc1nc2c(ncn2C2OC(CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,361,342,321.34,
2740,CNC(=O)NC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@@H](O)C1O,success,501,482,475.79,
2741,C=CCO[C@@H]1C[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,success,1134,1114,957.13,
2742,CC1(CO)CC(n2cnc3c(=O)[nH]c(N)nc32)OC1CO,success,565,546,477.68,
2743,CCCCC(=O)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,success,2617,2595,4377.39,
2744,CCCOCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,1174,1152,1026.72,
2745,CO[C@]1(CO)CC[C@@H](n2cnc3c(=O)[nH]c(N)nc32)O1,success,341,322,280.34,
2746,CCCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,success,1445,1422,1231.16,
2747,Nc1nc2c(ncn2[C@H]2CC(O)[C@@H](CI)O2)c(=O)[nH]1,success,116,97,106.92,
2748,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1c(I)nc2c(=O)[nH]c(N)nc21,success,343,324,307.81,
2749,Nc1nc2c(ncn2C2OC(COP(=O)([O-])O[P+](=O)[O-])C(O)[C@@H]2O)c(=O)[nH]1,success,116,100,125.72,
2750,CC(OP(=O)(O)O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,success,427,407,559.75,
2751,Nc1nc2c(ncn2[C@@H]2O[C@H](CON=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,248,228,238.77,
2752,O=NCC1(CO)CC[C@H](n2cnc3c(=O)[nH]cnc32)O1,success,183,164,230.03,
2753,CN(C)OCCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,629,611,565.84,
2754,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OCCO)c(=O)[nH]1,success,1445,1424,1034.55,
2755,Nc1nc2c(ncn2[C@@H]2O[C@H](COC3O[C@H](CO)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,207,189,112.94,
2756,Nc1nc2c(ncn2[C@@H]2O[C@H](COC3O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,success,208,190,119.22,
2757,[N-]=[N+]=N[C@]1(CO)O[C@H](n2cnc3c(=O)[nH]cnc32)C[C@@H]1O,success,42,26,33.62,
2758,Nc1nc2c(ncn2[C@H]2CO[C@@H](CO)[C@@H]2CO)c(=O)[nH]1,success,538,519,424.18,
2759,CCCC(C)(C)[Si](C)(C)O[C@@H]1C[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,success,42,26,45.37,
2760,CO[C@]1(CO)CC[C@@H](n2cnc3c(=O)[nH]cnc32)O1,success,300,281,215.44,
2761,CC1(O)[C@@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,366,347,326.18,
2762,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1[n+]1c[nH]c2c(=O)[nH]c(N)nc21,success,332,313,315.79,
2763,COC1(CO)OC(n2cnc3c(=O)[nH]c(N)nc32)CC1O,success,436,417,378.92,
2764,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COS(=O)(=O)O)O1,success,130,111,188.47,
2765,CC1C([O-])[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.[Pr],success,42,26,28.47,
2766,CC1C(O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,success,334,315,288.06,
2767,CC(C)C(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)C(O)C2O)c(=O)[nH]1,success,2491,2469,3326.27,
2768,CC(C)(C)[Si](C)(C)OC[C@@H]1CC(O)[C@H](n2cnc3c(=O)[nH]cnc32)O1,success,80,63,77.64,
2769,O=C(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)C(O)C1O,success,522,503,490.23,
2770,Cc1nc2c(nc(Br)n2[C@@H]2O[C@H](CO)[C@H](O)C2O)c(=O)[nH]1,success,283,264,269.42,
2771,[3H]POCC1OC(n2cnc3c(=O)[nH]c(Cl)nc32)CC1O,success,141,122,172.11,
2772,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1,success,84,68,69.6,
2773,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O)C(O)C2OP(=O)(O)CP(=O)(O)O)c(=O)[nH]1,success,42,26,39.26,
2774,Nc1nc2c(ncn2C2OC(COP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1,success,84,68,95.21,
2775,[2H]CC1OC(n2cnc3c(=O)[nH]c(NC(=O)C(C)C)nc32)C[C@H]1O,success,1333,1312,1600.45,
2776,Nc1nc2c(ncn2C2C[C@H](O)C(CO)O2)c(=O)[nH]1,success,287,268,245.49,
2777,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O)C(N)C2O)c(=O)[nH]1,success,96,80,140.45,
2778,[2H]C[C@H]1OC(n2cnc3c(=O)[nH]c(NC(=O)C(C)C)nc32)C[C@H]1O,success,1333,1312,1671.58,
2779,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O)C(OP(=O)(O)CP(=O)(O)O)C2O)c(=O)[nH]1,success,42,26,40.77,
2780,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O)C(O)C2OP(=O)(O)O)c(=O)[nH]1,success,71,55,81.98,
2781,Nc1nc2c(ncn2C2OC(COP(=O)(O)CP(=O)(O)O)C(O)C2O[P+](=O)O)c(=O)[nH]1,success,75,59,110.84,
2782,[2H]C[C@H]1OC(n2cnc3c(=O)[nH]c(NC(=O)C(C)C)nc32)C[C@@H]1O,success,1333,1312,1714.65,
2783,CC(N)COP(=O)(O)OC1C(O)C(COP(=O)(O)CP(=O)(O)O)OC1n1cnc2c(=O)[nH]c(N)nc21,success,142,126,149.25,
2784,[2H]CC1OC(n2cnc3c(=O)[nH]c(NC(=O)C(C)C)nc32)C(O)C1O,success,1878,1857,2620.41,
2785,CC(C)C(=O)Nc1nc2c(ncn2C2C[C@@H](O)C(CO)O2)c(=O)[nH]1,success,2395,2373,3617.56,
2786,CC(C)C(=O)Nc1nc2c(ncn2C2C[C@H](O)C(CO)O2)c(=O)[nH]1,success,2395,2373,3447.94,
2787,[2H]C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC(=O)C(C)C)nc32)C(O)C1O,success,1878,1857,2607.66,
2788,Nc1nc2c(ncn2[C@@H]2O[C@H](COS)[C@@H](O)[C@H]2O)c(=O)[nH]1,failed,265,246,293.47,min() arg is an empty sequence
